MICE_ID_RAR_INDIVIDUAL,STRAIN,ID,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,AGE_OLD_WEEKS,WEEK_WITH_FAT_DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL
B00002447872,C57BL/6J,7872,6A,M4,370-F,7/9/24,F,HFD,25,17,21.18,17.01,19.46,1/1/25,,,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447877,C57BL/6J,7877,6A,N4,370-F,7/9/24,F,HFD,25,17,19.54,13.9,24.35,1/1/25,,,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447878,C57BL/6J,7878,6A,H5,370-F,7/9/24,F,HFD,25,17,21.96,17.41,21.65,1/1/25,,,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447873,C57BL/6J,7873,6A,J5,370-F,7/9/24,F,HFD,25,17,21.03,15.73,24.05,1/1/25,,,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447874,C57BL/6J,7874,6A,K5,370-F,7/9/24,F,HFD,25,17,20.76,16.24,22.33,1/1/25,,,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447875,C57BL/6J,7875,6A,L5,370-F,7/9/24,F,HFD,25,17,21.71,16.08,22.67,1/1/25,,,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447879,C57BL/6J,7879,6A,M5,370-F,7/9/24,F,HFD,25,17,24.69,19.98,22.78,1/1/25,,,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447864,C57BL/6J,7864,6A,H6,370-F,7/9/24,M,HFD,25,17,21.29,16.19,34.86,1/1/25,,,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447865,C57BL/6J,7865,6A,I6,370-F,7/9/24,M,HFD,25,17,21.15,14.2,44.7,1/1/25,,,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447860,C57BL/6J,7860,6A,J6,370-F,7/9/24,M,HFD,25,17,21.6,15.55,39.15,1/1/25,,,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447861,C57BL/6J,7861,6A,K6,370-F,7/9/24,M,HFD,25,17,21.22,14.2,35.88,1/1/25,,,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447866,C57BL/6J,7866,6A,L6,370-F,7/9/24,M,HFD,25,17,23.83,17.54,22.11,1/1/25,,,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447862,C57BL/6J,7862,6A,M6,370-F,7/9/24,M,HFD,25,17,21.21,14.9,35.45,1/1/25,,,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447867,C57BL/6J,7867,6A,N6,370-F,7/9/24,M,HFD,25,17,21.04,15.82,34.3,1/1/25,,,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447863,C57BL/6J,7863,6A,H7,370-F,7/9/24,M,HFD,25,17,19.3,13.36,34.48,1/1/25,,,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447880,C57BL/6J,7880,6A,I7,370-F,7/9/24,F,LFD,25,17,19.99,15.36,20.1,1/1/25,,,NO,D12450Ki_research_diets,24102316i,JACKSON_LABORATORIES,664,
B00002447881,C57BL/6J,7881,6A,J7,370-F,7/9/24,F,LFD,25,17,21.51,16.54,20.77,1/1/25,,,NO,D12450Ki_research_diets,24102316i,JACKSON_LABORATORIES,664,
B00002447882,C57BL/6J,7882,6A,K7,370-F,7/9/24,F,LFD,25,17,23.55,18.6,20.83,1/1/25,,,NO,D12450Ki_research_diets,24102316i,JACKSON_LABORATORIES,664,
B00002447883,C57BL/6J,7883,6A,L7,370-F,7/9/24,F,LFD,25,17,21.01,16.72,19.42,1/1/25,,,NO,D12450Ki_research_diets,24102316i,JACKSON_LABORATORIES,664,
B00002447868,C57BL/6J,7868,6A,M7,370-F,7/9/24,M,LFD,25,17,20.13,14.75,26.13,1/1/25,,,NO,D12450Ki_research_diets,24102316i,JACKSON_LABORATORIES,664,
B00002447869,C57BL/6J,7869,6A,N7,370-F,7/9/24,M,LFD,25,17,20.87,15.57,27.92,1/1/25,,,NO,D12450Ki_research_diets,24102316i,JACKSON_LABORATORIES,664,
B00002447870,C57BL/6J,7870,6A,H8,370-F,7/9/24,M,LFD,25,17,22.64,17.47,23.68,1/1/25,,,NO,D12450Ki_research_diets,24102316i,JACKSON_LABORATORIES,664,
B00002447871,C57BL/6J,7871,6A,I8,370-F,7/9/24,M,LFD,25,17,18.06,11.79,34.72,1/1/25,,,NO,D12450Ki_research_diets,24102316i,JACKSON_LABORATORIES,664,
B00002447876,C57BL/6J,7876,6A,L4,370-F,7/9/24,F,HFD,25.3,17.3,16.57,12.7,,1/3/25,FOOD_REPLACEMENT,21.21,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447872,C57BL/6J,7872,6A,M4,370-F,7/9/24,F,HFD,25.3,17.3,17.01,14.05,,1/3/25,FOOD_REPLACEMENT,19.88,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447877,C57BL/6J,7877,6A,N4,370-F,7/9/24,F,HFD,25.3,17.3,13.9,10.43,,1/3/25,FOOD_REPLACEMENT,21.16,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447878,C57BL/6J,7878,6A,H5,370-F,7/9/24,F,HFD,25.3,17.3,17.41,13.89,,1/3/25,FOOD_REPLACEMENT,20.69,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447873,C57BL/6J,7873,6A,J5,370-F,7/9/24,F,HFD,25.3,17.3,15.73,12.13,,1/3/25,FOOD_REPLACEMENT,20.75,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447874,C57BL/6J,7874,6A,K5,370-F,7/9/24,F,HFD,25.3,17.3,16.24,12.09,,1/3/25,FOOD_REPLACEMENT,20.67,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447875,C57BL/6J,7875,6A,L5,370-F,7/9/24,F,HFD,25.3,17.3,16.08,12.15,,1/3/25,FOOD_REPLACEMENT,21.03,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447879,C57BL/6J,7879,6A,M5,370-F,7/9/24,F,HFD,25.3,17.3,19.98,16.99,,1/3/25,FOOD_REPLACEMENT,20.46,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447864,C57BL/6J,7864,6A,H6,370-F,7/9/24,M,HFD,25.3,17.3,16.19,12.74,,1/3/25,FOOD_REPLACEMENT,20.72,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447865,C57BL/6J,7865,6A,I6,370-F,7/9/24,M,HFD,25.3,17.3,14.2,9.03,,1/3/25,FOOD_REPLACEMENT,22.37,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447860,C57BL/6J,7860,6A,J6,370-F,7/9/24,M,HFD,25.3,17.3,15.55,11.91,,1/3/25,FOOD_REPLACEMENT,21.83,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447861,C57BL/6J,7861,6A,K6,370-F,7/9/24,M,HFD,25.3,17.3,14.2,11.97,,1/3/25,FOOD_REPLACEMENT,21.49,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447866,C57BL/6J,7866,6A,L6,370-F,7/9/24,M,HFD,25.3,17.3,17.54,13.84,,1/3/25,FOOD_REPLACEMENT,21.42,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447862,C57BL/6J,7862,6A,M6,370-F,7/9/24,M,HFD,25.3,17.3,14.9,10.18,,1/3/25,FOOD_REPLACEMENT,21.49,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447867,C57BL/6J,7867,6A,N6,370-F,7/9/24,M,HFD,25.3,17.3,15.82,12.82,,1/3/25,FOOD_REPLACEMENT,20.81,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447863,C57BL/6J,7863,6A,H7,370-F,7/9/24,M,HFD,25.3,17.3,13.36,9.69,,1/3/25,FOOD_REPLACEMENT,21.9,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447880,C57BL/6J,7880,6A,I7,370-F,7/9/24,F,LFD,25.3,17.3,15.36,11.27,,1/3/25,FOOD_REPLACEMENT,19.75,NO,D12450Ki_research_diets,24102316i,JACKSON_LABORATORIES,664,
B00002447881,C57BL/6J,7881,6A,J7,370-F,7/9/24,F,LFD,25.3,17.3,16.54,12,,1/3/25,FOOD_REPLACEMENT,20.68,NO,D12450Ki_research_diets,24102316i,JACKSON_LABORATORIES,664,
B00002447882,C57BL/6J,7882,6A,K7,370-F,7/9/24,F,LFD,25.3,17.3,18.6,14.06,,1/3/25,FOOD_REPLACEMENT,21.5,NO,D12450Ki_research_diets,24102316i,JACKSON_LABORATORIES,664,
B00002447883,C57BL/6J,7883,6A,L7,370-F,7/9/24,F,LFD,25.3,17.3,16.72,12.82,,1/3/25,FOOD_REPLACEMENT,20.32,NO,D12450Ki_research_diets,24102316i,JACKSON_LABORATORIES,664,
B00002447868,C57BL/6J,7868,6A,M7,370-F,7/9/24,M,LFD,25.3,17.3,14.75,11.01,,1/3/25,FOOD_REPLACEMENT,19.6,NO,D12450Ki_research_diets,24102316i,JACKSON_LABORATORIES,664,
B00002447869,C57BL/6J,7869,6A,N7,370-F,7/9/24,M,LFD,25.3,17.3,15.57,9.96,,1/3/25,FOOD_REPLACEMENT,21.87,NO,D12450Ki_research_diets,24102316i,JACKSON_LABORATORIES,664,
B00002447870,C57BL/6J,7870,6A,H8,370-F,7/9/24,M,LFD,25.3,17.3,17.47,12.17,,1/3/25,FOOD_REPLACEMENT,23.74,NO,D12450Ki_research_diets,24102316i,JACKSON_LABORATORIES,664,
B00002447871,C57BL/6J,7871,6A,I8,370-F,7/9/24,M,LFD,25.3,17.3,11.79,6.04,,1/3/25,FOOD_REPLACEMENT,21.25,NO,D12450Ki_research_diets,24102316i,JACKSON_LABORATORIES,664,
B00002447876,C57BL/6J,7876,6A,L4,370-F,7/9/24,F,HFD,25.5,17.5,21.21,14.71,,1/6/25,FOOD_REPLACEMENT,22.18,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447872,C57BL/6J,7872,6A,M4,370-F,7/9/24,F,HFD,25.5,17.5,19.88,13.23,,1/6/25,FOOD_REPLACEMENT,25.29,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447877,C57BL/6J,7877,6A,N4,370-F,7/9/24,F,HFD,25.5,17.5,21.16,13.26,,1/6/25,FOOD_REPLACEMENT,21.3,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447878,C57BL/6J,7878,6A,H5,370-F,7/9/24,F,HFD,25.5,17.5,20.69,13.6,,1/6/25,FOOD_REPLACEMENT,22.25,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447873,C57BL/6J,7873,6A,J5,370-F,7/9/24,F,HFD,25.5,17.5,20.75,13.56,,1/6/25,FOOD_REPLACEMENT,21.56,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447874,C57BL/6J,7874,6A,K5,370-F,7/9/24,F,HFD,25.5,17.5,20.67,13.62,,1/6/25,FOOD_REPLACEMENT,22.75,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447875,C57BL/6J,7875,6A,L5,370-F,7/9/24,F,HFD,25.5,17.5,21.03,12.35,,1/6/25,FOOD_REPLACEMENT,21.38,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447879,C57BL/6J,7879,6A,M5,370-F,7/9/24,F,HFD,25.5,17.5,20.46,13.65,,1/6/25,FOOD_REPLACEMENT,20.2,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447864,C57BL/6J,7864,6A,H6,370-F,7/9/24,M,HFD,25.5,17.5,20.72,13.37,,1/6/25,FOOD_REPLACEMENT,18.35,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447865,C57BL/6J,7865,6A,I6,370-F,7/9/24,M,HFD,25.5,17.5,22.37,12.68,,1/6/25,FOOD_REPLACEMENT,18.79,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447860,C57BL/6J,7860,6A,J6,370-F,7/9/24,M,HFD,25.5,17.5,21.83,14.05,,1/6/25,FOOD_REPLACEMENT,16.59,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
B00002447861,C57BL/6J,7861,6A,K6,370-F,7/9/24,M,HFD,25.5,17.5,21.49,12.53,,1/6/25,FOOD_REPLACEMENT,17.13,NO,D12451i_research_diets,24110413i,JACKSON_LABORATORIES,664,
