ID,BW,DATE,COMMENTS,SEX,COHORT,STRAIN,AIM,DIET_CODE
7867,39.82,2025-03-03,DAY_4_ACC_SABLE,M,2,C57BL6/J,EEGAP,D12451i
7868,24,2024-09-03,ONLY_ECHO_MRI_NO_ANIMAL_SEPARATION,M,2,C57BL6/J,EEGAP,D12450Ki
7868,23.2,2024-09-11,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,23,2024-09-18,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,23.48,2024-09-25,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,23.87,2024-10-02,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,23.23,2024-10-09,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,23.57,2024-10-16,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,23.77,2024-10-23,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,25.33,2024-10-30,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,25.08,2024-11-06,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,25,2024-11-13,CS_SERIES_SCALE,M,2,C57BL6/J,EEGAP,D12450Ki
7868,24.61,2024-11-20,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,24.86,2024-11-27,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,25.2,2024-12-04,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,25.01,2024-12-11,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,26.25,2024-12-18,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,25.92,2024-12-25,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,26.13,2025-01-01,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,26.2,2025-01-08,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,26.38,2025-01-15,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,26.74,2025-01-22,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,27.03,2025-01-29,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,27.8,2025-02-05,CAGE_REPLACEMENT,M,2,C57BL6/J,EEGAP,D12450Ki
7868,27.23,2025-02-12,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,27.35,2025-02-19,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,28.02,2025-02-26,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7868,28.2,2025-03-04,DAY_1_ACC_SABLE,M,2,C57BL6/J,EEGAP,D12450Ki
7868,27.13,2025-03-05,DAY_2_ACC_SABLE,M,2,C57BL6/J,EEGAP,D12450Ki
7869,25.14,2024-09-03,ONLY_ECHO_MRI_NO_ANIMAL_SEPARATION,M,2,C57BL6/J,EEGAP,D12450Ki
7869,23.4,2024-09-11,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,23.54,2024-09-18,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,23.57,2024-09-25,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,23.66,2024-10-02,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,23.88,2024-10-09,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,24.42,2024-10-16,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,25.22,2024-10-23,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,25.48,2024-10-30,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,25.43,2024-11-06,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,26,2024-11-13,CS_SERIES_SCALE,M,2,C57BL6/J,EEGAP,D12450Ki
7869,26.53,2024-11-20,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,26.18,2024-11-27,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,27.3,2024-12-04,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,26.94,2024-12-11,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,27.29,2024-12-18,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,27.84,2024-12-25,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,27.92,2025-01-01,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,28.76,2025-01-08,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,28.92,2025-01-15,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,29.65,2025-01-22,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,29.56,2025-01-29,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,30.26,2025-02-05,CAGE_REPLACEMENT,M,2,C57BL6/J,EEGAP,D12450Ki
7869,30.48,2025-02-12,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,31.47,2025-02-19,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,30.77,2025-02-26,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7869,32.08,2025-03-04,DAY_1_ACC_SABLE,M,2,C57BL6/J,EEGAP,D12450Ki
7869,30.26,2025-03-05,DAY_2_ACC_SABLE,M,2,C57BL6/J,EEGAP,D12450Ki
7870,21.15,2024-09-03,ONLY_ECHO_MRI_NO_ANIMAL_SEPARATION,M,2,C57BL6/J,EEGAP,D12450Ki
7870,21.59,2024-09-11,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,21.11,2024-09-18,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,20.9,2024-09-25,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,21.38,2024-10-02,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,21.64,2024-10-09,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,21.62,2024-10-16,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,21.15,2024-10-23,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,22.2,2024-10-30,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,22.88,2024-11-06,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,22,2024-11-13,CS_SERIES_SCALE,M,2,C57BL6/J,EEGAP,D12450Ki
7870,22.62,2024-11-20,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,22.78,2024-11-27,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,23.05,2024-12-04,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,22.94,2024-12-11,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,23.43,2024-12-18,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,23.84,2024-12-25,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,23.68,2025-01-01,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,24.84,2025-01-08,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,24.63,2025-01-15,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,24.6,2025-01-22,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,24.81,2025-01-29,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,25.06,2025-02-05,CAGE_REPLACEMENT,M,2,C57BL6/J,EEGAP,D12450Ki
7870,25.35,2025-02-12,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,25.93,2025-02-19,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,25.3,2025-02-26,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7870,25.04,2025-03-04,DAY_1_ACC_SABLE,M,2,C57BL6/J,EEGAP,D12450Ki
7870,26.05,2025-03-05,DAY_2_ACC_SABLE,M,2,C57BL6/J,EEGAP,D12450Ki
7871,27.08,2024-09-03,ONLY_ECHO_MRI_NO_ANIMAL_SEPARATION,M,2,C57BL6/J,EEGAP,D12450Ki
7871,26.28,2024-09-11,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,26.22,2024-09-18,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,27.4,2024-09-25,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,27.14,2024-10-02,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,27.92,2024-10-09,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,28.83,2024-10-16,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,29.32,2024-10-23,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,30.26,2024-10-30,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,30.81,2024-11-06,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,30,2024-11-13,CS_SERIES_SCALE,M,2,C57BL6/J,EEGAP,D12450Ki
7871,30.79,2024-11-20,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,31.49,2024-11-27,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,32.37,2024-12-04,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,32.94,2024-12-11,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,33.26,2024-12-18,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,33.7,2024-12-25,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,34.72,2025-01-01,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,35.33,2025-01-08,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,35.52,2025-01-15,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,36.38,2025-01-22,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,36.29,2025-01-29,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,37.89,2025-02-05,CAGE_REPLACEMENT,M,2,C57BL6/J,EEGAP,D12450Ki
7871,37.62,2025-02-12,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,37.15,2025-02-19,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,37.41,2025-02-26,NA,M,2,C57BL6/J,EEGAP,D12450Ki
7871,37.05,2025-03-04,DAY_1_ACC_SABLE,M,2,C57BL6/J,EEGAP,D12450Ki
7871,36.14,2025-03-05,DAY_2_ACC_SABLE,M,2,C57BL6/J,EEGAP,D12450Ki
7872,17.91,2024-09-03,ONLY_ECHO_MRI_NO_ANIMAL_SEPARATION,F,2,C57BL6/J,EEGAP,D12451i
7872,17.38,2024-09-11,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,18.16,2024-09-18,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,17.67,2024-09-25,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,18.14,2024-10-02,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,18.75,2024-10-09,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,19.14,2024-10-16,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,18.5,2024-10-23,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,18.46,2024-10-30,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,18.43,2024-11-06,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,19,2024-11-13,CS_SERIES_SCALE,F,2,C57BL6/J,EEGAP,D12451i
7872,19.19,2024-11-20,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,19.21,2024-11-27,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,19.11,2024-12-04,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,18.6,2024-12-11,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,18.52,2024-12-18,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,19.11,2024-12-25,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,19.46,2025-01-01,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,20.36,2025-01-08,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,20.49,2025-01-15,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,20.74,2025-01-22,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,20.96,2025-01-29,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,21.04,2025-02-05,CAGE_REPLACEMENT,F,2,C57BL6/J,EEGAP,D12451i
7872,20.96,2025-02-12,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,20.84,2025-02-13,DAY_1_ACC_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7872,20.71,2025-02-14,DAY_2_ACC_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7872,21.48,2025-02-17,DAY_1_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7872,20.9,2025-02-20,DAY_4_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7872,20.92,2025-02-25,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,21.79,2025-02-26,NA,F,2,C57BL6/J,EEGAP,D12451i
7872,22.8,2025-03-05,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,18.6,2024-09-03,ONLY_ECHO_MRI_NO_ANIMAL_SEPARATION,F,2,C57BL6/J,EEGAP,D12451i
7873,18.47,2024-09-11,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,18.76,2024-09-18,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,19.74,2024-09-25,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,20.06,2024-10-02,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,19.88,2024-10-09,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,20.57,2024-10-16,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,18.86,2024-10-23,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,20.9,2024-10-30,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,21.8,2024-11-06,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,22,2024-11-13,CS_SERIES_SCALE,F,2,C57BL6/J,EEGAP,D12451i
7873,20.46,2024-11-20,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,21.8,2024-11-27,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,22.16,2024-12-04,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,22.58,2024-12-11,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,22.03,2024-12-18,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,23.54,2024-12-25,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,24.05,2025-01-01,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,24.1,2025-01-08,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,25.23,2025-01-15,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,26.09,2025-01-22,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,25.73,2025-01-29,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,26.17,2025-02-05,CAGE_REPLACEMENT,F,2,C57BL6/J,EEGAP,D12451i
7873,25.01,2025-02-12,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,24.47,2025-02-13,DAY_1_ACC_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7873,26.31,2025-02-14,DAY_2_ACC_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7873,27.06,2025-02-17,DAY_1_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7873,28.05,2025-02-20,DAY_4_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7873,26.86,2025-02-25,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,28.34,2025-02-26,NA,F,2,C57BL6/J,EEGAP,D12451i
7873,28.29,2025-03-05,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,18.45,2024-09-03,ONLY_ECHO_MRI_NO_ANIMAL_SEPARATION,F,2,C57BL6/J,EEGAP,D12451i
7874,17.58,2024-09-11,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,17.82,2024-09-18,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,18.28,2024-09-25,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,19.07,2024-10-02,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,20.17,2024-10-09,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,20.74,2024-10-16,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,20.27,2024-10-23,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,20.3,2024-10-30,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,19.97,2024-11-06,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,20,2024-11-13,CS_SERIES_SCALE,F,2,C57BL6/J,EEGAP,D12451i
7874,20.53,2024-11-20,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,20.72,2024-11-27,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,21.18,2024-12-04,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,21.24,2024-12-11,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,21.78,2024-12-18,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,22.54,2024-12-25,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,22.33,2025-01-01,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,23.1,2025-01-08,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,24.18,2025-01-15,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,23.83,2025-01-22,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,23.14,2025-01-29,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,23.74,2025-02-05,CAGE_REPLACEMENT,F,2,C57BL6/J,EEGAP,D12451i
7874,23.51,2025-02-12,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,22.89,2025-02-13,DAY_1_ACC_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7874,24.88,2025-02-14,DAY_2_ACC_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7874,24.63,2025-02-17,DAY_1_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7874,25.53,2025-02-20,DAY_4_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7874,23.61,2025-02-25,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,25.53,2025-02-26,NA,F,2,C57BL6/J,EEGAP,D12451i
7874,25.91,2025-03-05,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,18.8,2024-09-03,ONLY_ECHO_MRI_NO_ANIMAL_SEPARATION,F,2,C57BL6/J,EEGAP,D12451i
7875,18.03,2024-09-11,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,18.75,2024-09-18,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,19.01,2024-09-25,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,19.06,2024-10-02,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,19.43,2024-10-09,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,21.16,2024-10-16,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,20.64,2024-10-23,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,20.84,2024-10-30,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,20.85,2024-11-06,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,21,2024-11-13,CS_SERIES_SCALE,F,2,C57BL6/J,EEGAP,D12451i
7875,21.06,2024-11-20,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,21.2,2024-11-27,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,22.2,2024-12-04,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,23.11,2024-12-11,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,22.32,2024-12-18,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,22.94,2024-12-25,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,22.67,2025-01-01,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,23.84,2025-01-08,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,25.31,2025-01-15,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,24.02,2025-01-22,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,24.78,2025-01-29,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,25.5,2025-02-05,CAGE_REPLACEMENT,F,2,C57BL6/J,EEGAP,D12451i
7875,25.02,2025-02-12,NA,F,2,C57BL6/J,EEGAP,D12451i
7875,24.46,2025-02-13,DAY_1_ACC_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7875,25.4,2025-02-14,DAY_2_ACC_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7875,24.57,2025-02-17,DAY_1_SABLE_INVALID,F,2,C57BL6/J,EEGAP,D12451i
7875,25.2,2025-02-20,DAY_4_SABLE_INVALID,F,2,C57BL6/J,EEGAP,D12451i
7875,25.04,2025-02-21,DAY_1_ACC_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7875,25.75,2025-02-24,DAY_4_ACC_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7875,26.22,2025-02-26,DAY_6_ACC_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7875,26.22,2025-02-28,DAY_1_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7875,27.05,2025-03-03,DAY_4_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7875,25.92,2025-03-05,FASTED_OVERNIGHT,F,2,C57BL6/J,EEGAP,D12451i
7876,18.32,2024-09-03,ONLY_ECHO_MRI_NO_ANIMAL_SEPARATION,F,2,C57BL6/J,EEGAP,D12451i
7876,17.28,2024-09-11,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,17.3,2024-09-18,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,17.82,2024-09-25,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,18.88,2024-10-02,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,18.83,2024-10-09,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,18.97,2024-10-16,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,19.6,2024-10-23,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,19.46,2024-10-30,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,19.13,2024-11-06,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,20,2024-11-13,CS_SERIES_SCALE,F,2,C57BL6/J,EEGAP,D12451i
7876,20.3,2024-11-20,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,20.2,2024-11-27,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,19.92,2024-12-04,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,19.89,2024-12-11,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,19.98,2024-12-18,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,20.5,2024-12-25,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,21.06,2025-01-01,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,21.43,2025-01-08,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,22.48,2025-01-15,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,22.82,2025-01-22,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,23.29,2025-01-29,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,22.85,2025-02-05,CAGE_REPLACEMENT,F,2,C57BL6/J,EEGAP,D12451i
7876,23.24,2025-02-12,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,23.5,2025-02-13,DAY_1_ACC_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7876,23.62,2025-02-14,DAY_2_ACC_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7876,23.61,2025-02-17,DAY_1_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7876,23.59,2025-02-20,DAY_4_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7876,21.35,2025-02-25,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,23.47,2025-02-26,NA,F,2,C57BL6/J,EEGAP,D12451i
7876,23.43,2025-03-05,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,19.19,2024-09-03,ONLY_ECHO_MRI_NO_ANIMAL_SEPARATION,F,2,C57BL6/J,EEGAP,D12451i
7877,18.3,2024-09-11,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,19.65,2024-09-18,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,19.47,2024-09-25,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,20.16,2024-10-02,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,20.86,2024-10-09,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,21.58,2024-10-16,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,21.96,2024-10-23,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,21.58,2024-10-30,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,21.76,2024-11-06,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,21,2024-11-13,CS_SERIES_SCALE,F,2,C57BL6/J,EEGAP,D12451i
7877,21.83,2024-11-20,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,22.42,2024-11-27,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,23.05,2024-12-04,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,22.7,2024-12-11,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,23.42,2024-12-18,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,24.34,2024-12-25,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,24.35,2025-01-01,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,24.98,2025-01-08,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,24.9,2025-01-15,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,26.26,2025-01-22,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,25.65,2025-01-29,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,26.51,2025-02-05,CAGE_REPLACEMENT,F,2,C57BL6/J,EEGAP,D12451i
7877,26.68,2025-02-12,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,25.57,2025-02-13,DAY_1_ACC_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7877,26.95,2025-02-14,DAY_2_ACC_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7877,29.17,2025-02-17,DAY_1_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7877,30.63,2025-02-20,DAY_4_SABLE,F,2,C57BL6/J,EEGAP,D12451i
7877,27.49,2025-02-25,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,28.58,2025-02-26,NA,F,2,C57BL6/J,EEGAP,D12451i
7877,28.01,2025-03-05,NA,F,2,C57BL6/J,EEGAP,D12451i
7878,17.78,2024-09-03,ONLY_ECHO_MRI_NO_ANIMAL_SEPARATION,F,2,C57BL6/J,EEGAP,D12451i
7878,18.26,2024-09-11,NA,F,2,C57BL6/J,EEGAP,D12451i
7878,18.23,2024-09-18,NA,F,2,C57BL6/J,EEGAP,D12451i
7878,18.55,2024-09-25,NA,F,2,C57BL6/J,EEGAP,D12451i
7878,19.15,2024-10-02,NA,F,2,C57BL6/J,EEGAP,D12451i
7878,20.2,2024-10-09,NA,F,2,C57BL6/J,EEGAP,D12451i
7878,19.45,2024-10-16,NA,F,2,C57BL6/J,EEGAP,D12451i
7878,19.51,2024-10-23,NA,F,2,C57BL6/J,EEGAP,D12451i
7878,19.79,2024-10-30,NA,F,2,C57BL6/J,EEGAP,D12451i
7878,19.7,2024-11-06,NA,F,2,C57BL6/J,EEGAP,D12451i
7878,20,2024-11-13,CS_SERIES_SCALE,F,2,C57BL6/J,EEGAP,D12451i
7878,20.54,2024-11-20,NA,F,2,C57BL6/J,EEGAP,D12451i
7878,20.36,2024-11-27,NA,F,2,C57BL6/J,EEGAP,D12451i
7878,20.93,2024-12-04,NA,F,2,C57BL6/J,EEGAP,D12451i
7878,20.26,2024-12-11,NA,F,2,C57BL6/J,EEGAP,D12451i
7878,20.13,2024-12-18,NA,F,2,C57BL6/J,EEGAP,D12451i
7878,20.7,2024-12-25,NA,F,2,C57BL6/J,EEGAP,D12451i
7878,21.65,2025-01-01,NA,F,2,C57BL6/J,EEGAP,D12451i
