MICE_ID_RAR_INDIVIDUAL,ID,STRAIN,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE_RECORDING,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL,FASTED_GLU_mg_dL,PROTOCOL_NUMBER_IACUC
,9374,CD1,6A,,370-F,,M,LFD,12.9,5.35,47.99,9/3/25,,15.59,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,14.71,6.02,28.37,9/3/25,,15.88,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,19.06,8.41,38.71,9/3/25,,16.2,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,16.46,7.28,39.25,9/3/25,,13.43,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,16.24,8.73,27.68,9/3/25,,14.08,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,15.08,10.04,,9/5/25,,21.75,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,16.61,11.63,,9/5/25,,22.55,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,15.16,8.67,,9/5/25,,19.67,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,15.19,7.08,,9/5/25,,22.49,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,15.42,10.47,,9/5/25,,19.3,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,13.54,7.29,,9/5/25,,19.02,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,15.24,6.82,,9/5/25,,23.14,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,15.33,10.67,,9/5/25,,19.98,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,13.95,7.54,,9/5/25,,22.73,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,14.76,9.29,,9/5/25,,22.71,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,16.72,12.26,,9/5/25,,23.58,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,13.36,8.75,,9/5/25,,19.85,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,15.3,10.18,,9/5/25,,21.54,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,16.67,7.2,,9/5/25,,22.69,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,15.08,5.72,,9/5/25,,26.8,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,13.46,8.31,,9/5/25,,20.7,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,13.07,9.71,,9/5/25,,20.4,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,18.55,13.67,,9/5/25,,22.66,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,16.96,11.05,,9/5/25,,21.79,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,15.59,7.41,,9/5/25,,21.18,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,15.88,6.62,,9/5/25,,21.21,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,16.2,6.12,,9/5/25,,21.11,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,13.43,6.61,,9/5/25,,21.04,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,14.08,6.04,,9/5/25,,21.68,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,21.75,14,,9/8/25,,11.78,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,22.55,16.25,,9/8/25,,11.81,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,19.67,10.47,,9/8/25,,12.3,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,22.49,10.65,,9/8/25,,11.59,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,19.3,6.42,,9/8/25,,12.44,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,19.02,10.14,,9/8/25,,14.31,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,23.14,10.36,,9/8/25,,14.06,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,19.98,10.42,,9/8/25,,12.73,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,22.73,11.93,,9/8/25,,16.19,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,22.71,13.86,,9/8/25,,12.77,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,23.58,14.96,,9/8/25,,11.83,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,19.85,11.72,,9/8/25,,12.4,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,21.54,11.74,,9/8/25,,16.17,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,22.69,10.06,,9/8/25,,16.66,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,26.8,13.06,,9/8/25,,13.46,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,20.7,12.62,,9/8/25,,11.94,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,20.4,10.11,,9/8/25,,12.19,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,22.66,13.07,,9/8/25,,12.02,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,21.79,11.7,,9/8/25,,13.11,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,21.18,11.98,,9/8/25,,13.56,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,21.21,6.14,,9/8/25,,16.83,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,21.11,5.84,,9/8/25,,17.74,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,21.04,11.27,,9/8/25,,14.78,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,21.68,9.77,,9/8/25,,15.13,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,11.78,6.88,46.13,9/10/25,,12.4,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,11.81,6.35,36.72,9/10/25,,10.53,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,12.3,5.25,38.98,9/10/25,,13.08,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,11.59,7.02,35.47,9/10/25,,12.9,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,12.44,2.41,41.27,9/10/25,,13.63,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,14.31,9.12,57.48,9/10/25,,13.75,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,14.06,5.82,28.58,9/10/25,,12.54,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,12.73,6.98,28.65,9/10/25,,13.34,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,16.19,9.83,57.81,9/10/25,,14.35,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,12.77,7.72,41.33,9/10/25,,14.49,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,11.83,6.82,30.43,9/10/25,,13.88,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,12.4,8.05,38.29,9/10/25,,14.02,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,16.17,8.55,41.2,9/10/25,,15.04,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,16.66,8.18,26.93,9/10/25,,17.59,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,13.46,3.87,37.73,9/10/25,,14.97,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,11.94,2.93,36.4,9/10/25,,15.25,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,12.19,5.6,31.72,9/10/25,,14.92,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,12.02,6.37,27.86,9/10/25,,13.64,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,13.11,7.59,40.2,9/10/25,,17.12,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,13.56,6.48,47.85,9/10/25,,14.72,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,16.83,8.02,28.72,9/10/25,,13.63,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,17.74,7.02,38.53,9/10/25,,15.89,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,14.78,8.37,39.34,9/10/25,,15.8,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,15.13,7.43,27.43,9/10/25,,14.89,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,12.4,6.74,,9/12/25,,17.51,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,10.53,5.64,,9/12/25,,16.9,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,13.08,6.82,,9/12/25,,20.35,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,12.9,9.84,,9/12/25,,16.71,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,13.63,5.9,,9/12/25,,20.15,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,13.75,8.78,,9/12/25,,16.79,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,12.54,5.23,,9/12/25,,18.97,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,13.34,7.9,,9/12/25,,18.76,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,14.35,7.98,,9/12/25,,17.02,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,14.49,9.16,,9/12/25,,15.95,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,13.88,9.04,,9/12/25,,14.42,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,14.02,9.86,,9/12/25,,16.76,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,15.04,8.95,,9/12/25,,19.19,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,17.59,9.63,,9/12/25,,20.69,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,14.97,8.1,,9/12/25,,16.08,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,15.25,7.45,,9/12/25,,17.54,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,14.92,7.43,,9/12/25,,18.89,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,13.64,7.87,,9/12/25,,17.62,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,17.12,12.91,,9/12/25,,16.53,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,14.72,6.68,,9/12/25,,18.01,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,13.63,4.06,,9/12/25,,17.62,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,15.89,6.31,,9/12/25,,18.08,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,15.8,8.4,,9/12/25,,16.58,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,14.89,6.47,,9/12/25,,18.63,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,17.51,9.38,,9/15/25,,19.35,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,16.9,7.64,,9/15/25,,19.74,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,20.35,10.84,,9/15/25,,22.53,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,16.71,9.39,,9/15/25,,18.45,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,20.15,15.4,,9/15/25,,16.14,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,16.79,10.14,,9/15/25,,17.94,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,18.97,6.39,,9/15/25,,26.94,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,18.76,8.89,,9/15/25,,13.53,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,17.02,5.97,,9/15/25,,15.68,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,15.95,8.73,,9/15/25,,16.04,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,14.42,6.83,,9/15/25,,15.8,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,16.76,7.43,,9/15/25,,14.77,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,19.19,8.12,,9/15/25,,16.42,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,20.69,7.57,,9/15/25,,17.05,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,16.08,3.13,,9/15/25,,15.93,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,17.54,12.12,,9/15/25,,12.9,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,18.89,9.68,,9/15/25,,16.03,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,17.62,9.86,,9/15/25,,15.72,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,16.53,7.28,,9/15/25,,14.78,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,18.01,8.1,,9/15/25,,14.78,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,17.62,4.75,,9/15/25,,17.08,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,18.08,2.61,,9/15/25,,18.83,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,16.58,7.91,,9/15/25,,16.22,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,18.63,6.84,,9/15/25,,16.05,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,19.35,13.37,48.05,9/17/25,,14.12,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,19.74,12.62,38.96,9/17/25,,16.34,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,22.53,15.08,39.73,9/17/25,,13.12,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,18.45,12.58,34.3,9/17/25,,13.43,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,16.14,11.97,36.27,9/17/25,,13.45,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,17.94,11.87,57.12,9/17/25,,13.43,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,26.94,18.87,28.14,9/17/25,,13.7,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,13.53,6.9,29.35,9/17/25,,12.18,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,15.68,7.61,60.31,9/17/25,,14.37,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,16.04,10.03,41.77,9/17/25,,12.88,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,15.8,10.6,30.88,9/17/25,,12.75,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,14.77,8.67,41.36,9/17/25,,12.39,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,16.42,8.86,42.68,9/17/25,,14.11,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,17.05,7.7,27.81,9/17/25,,14.59,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,15.93,8.04,35.98,9/17/25,,13.08,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,12.9,3.62,36.59,9/17/25,,14.79,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,16.03,9.83,32.72,9/17/25,,13.7,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,15.72,9.88,26.9,9/17/25,,13.09,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,14.78,8.06,40.34,9/17/25,,14.98,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,14.78,6.19,51.41,9/17/25,,15.3,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,17.08,8.27,28.71,9/17/25,,14.71,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,18.83,8.17,39.17,9/17/25,,16.5,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,16.22,9.23,40.97,9/17/25,,13.26,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,16.05,7.16,27.26,9/17/25,,14.82,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,14.12,10.75,,9/19/25,,14.9,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,16.34,8.42,,9/19/25,,15.93,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,13.12,6.94,,9/19/25,,16.25,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,13.43,8.17,,9/19/25,,14.91,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,13.45,8.26,,9/19/25,,13.28,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,13.43,6.93,,9/19/25,,15.24,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,13.7,5.33,,9/19/25,,15.98,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,12.18,7.78,,9/19/25,,14.17,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,14.37,7.98,,9/19/25,,14.88,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,12.88,6.98,,9/19/25,,16.05,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,12.75,8.2,,9/19/25,,13.4,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,12.39,8.55,,9/19/25,,13.15,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,14.11,8.54,,9/19/25,,15.66,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,14.59,7.58,,9/19/25,,16.71,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,13.08,4.35,,9/19/25,,16.2,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,14.79,5.74,,9/19/25,,15.58,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,13.7,8.85,,9/19/25,,14.87,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,13.09,7.15,,9/19/25,,14.46,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,14.98,9.48,,9/19/25,,14.72,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,15.3,9.93,,9/19/25,,15.65,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,14.71,6.59,,9/19/25,,18.32,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,16.5,6.29,,9/19/25,,18.06,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,13.26,7.7,,9/19/25,,15.84,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,14.82,7.81,,9/19/25,,14.97,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,14.9,7.04,,9/22/25,,14.75,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,15.93,3.58,,9/22/25,,15.51,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,16.25,7.04,,9/22/25,,13.63,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,14.91,7.29,,9/22/25,,12.12,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,13.28,5.88,,9/22/25,,13.56,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,15.24,6.03,,9/22/25,,13.22,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,15.98,3.18,,9/22/25,,13.21,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,14.17,4.25,,9/22/25,,13.42,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,14.88,5.08,,9/22/25,,13.93,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,16.05,7.71,,9/22/25,,13,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,13.4,6.36,,9/22/25,,12.89,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,13.15,4.68,,9/22/25,,12.53,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,15.66,6.56,,9/22/25,,13.33,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,16.71,2.86,,9/22/25,,15.08,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,16.2,2.89,,9/22/25,,16.13,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,15.58,2.93,,9/22/25,,15.81,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,14.87,6.48,,9/22/25,,13.89,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,14.46,5.07,,9/22/25,,13.79,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,14.72,5.63,,9/22/25,,15.86,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,15.65,5.01,,9/22/25,,15.66,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,18.32,5.29,,9/22/25,,15.91,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,18.06,2.27,,9/22/25,,18.66,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,15.84,6.72,,9/22/25,,13.85,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,14.97,2.78,,9/22/25,,14.78,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,14.75,10.04,47.36,9/24/25,,13.4,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,15.51,9.83,41.36,9/24/25,,12.83,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,13.63,7.07,39.24,9/24/25,,13.87,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,12.12,6.73,34.3,9/24/25,,13.19,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,13.56,3.45,39.49,9/24/25,,16.41,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,13.22,6.73,59.73,9/24/25,,12.72,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,13.21,4.67,28.2,9/24/25,,14.07,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,13.42,7.61,29.76,9/24/25,,13.75,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,13.93,7.48,60.42,9/24/25,,12.52,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,13,7.24,42.2,9/24/25,,12.7,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,12.89,8.12,29.69,9/24/25,,12.9,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,12.53,6.77,43.03,9/24/25,,13.72,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,13.33,6.2,43.3,9/24/25,,12.81,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,15.08,6.07,27.26,9/24/25,,12.82,NO,D12450Hi,,,,,,2409-42370A
