MICE_ID_RAR_INDIVIDUAL,STRAIN,ID,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,AGE_OLD_WEEKS,WEEK_WITH_FAT_DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL,FASTED_GLU_mg_dL,PROTOCOL_NUMBER_IACUC
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,30.5,22.5,10.26,4.8,NA,9/6/24,,16.62,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,30.5,22.5,10.1,5.1,NA,9/6/24,,15.09,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,31,23,13,7.08,NA,9/9/24,,14.41,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,31,23,10.53,3.31,NA,9/9/24,,14.19,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443995,C57BL/6J,3995,6A,J1,370-F,2/6/24,F,HFD,31,23,10.53,3.28,NA,9/9/24,,13.93,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443996,C57BL/6J,3996,6A,K1,370-F,2/6/24,F,HFD,31,23,10.54,4.41,NA,9/9/24,,13.94,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443997,C57BL/6J,3997,6A,L1,370-F,2/6/24,F,HFD,31,23,10.23,3.49,NA,9/9/24,,14.22,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443998,C57BL/6J,3998,6A,M1,370-F,2/6/24,F,HFD,31,23,10.75,3.64,NA,9/9/24,,13.59,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443999,C57BL/6J,3999,6A,H2,370-F,2/6/24,F,HFD,31,23,13.7,8.08,NA,9/9/24,,13.72,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444000,C57BL/6J,4000,6A,I2,370-F,2/6/24,F,HFD,31,23,10.35,4.55,NA,9/9/24,,13.41,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444001,C57BL/6J,4001,6A,J2,370-F,2/6/24,F,LFD,31,23,15.33,8.37,NA,9/9/24,,14.49,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444002,C57BL/6J,4002,6A,K2,370-F,2/6/24,F,LFD,31,23,16.32,9.85,NA,9/9/24,,12.73,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444003,C57BL/6J,4003,6A,L2,370-F,2/6/24,F,LFD,31,23,15.81,9.95,NA,9/9/24,,13.43,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444004,C57BL/6J,4004,6A,M2,370-F,2/6/24,F,LFD,31,23,15.45,8.68,NA,9/9/24,,12.89,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,31,23,11.59,4.76,NA,9/9/24,,15.17,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444006,C57BL/6J,4006,6A,H3,370-F,2/6/24,M,HFD,31,23,10.62,3.65,NA,9/9/24,,13.11,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444007,C57BL/6J,4007,6A,I3,370-F,2/6/24,M,HFD,31,23,13.44,7.06,NA,9/9/24,,14.46,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444008,C57BL/6J,4008,6A,J3,370-F,2/6/24,M,HFD,31,23,17.34,9.01,NA,9/9/24,,13.87,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444009,C57BL/6J,4009,6A,K3,370-F,2/6/24,M,HFD,31,23,10.8,4.73,NA,9/9/24,,11.77,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444010,C57BL/6J,4010,6A,L3,370-F,2/6/24,M,HFD,31,23,13.97,6.39,NA,9/9/24,,14.4,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444011,C57BL/6J,4011,6A,M3,370-F,2/6/24,M,HFD,31,23,12.04,5.46,NA,9/9/24,,13.67,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444012,C57BL/6J,4012,6A,N3,370-F,2/6/24,M,HFD,31,23,10.6,4.87,NA,9/9/24,,12.36,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444013,C57BL/6J,4013,6A,H4,370-F,2/6/24,M,LFD,31,23,15.96,7.14,NA,9/9/24,,15.91,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444014,C57BL/6J,4014,6A,I4,370-F,2/6/24,M,LFD,31,23,12.83,5.08,NA,9/9/24,,13.05,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,31,23,16.62,5.99,NA,9/9/24,,14.82,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,31,23,15.09,7.26,NA,9/9/24,,14.7,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,31.3,23.3,14.41,9.67,21.2,9/11/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,31.3,23.3,14.19,9.75,23.6,9/11/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443995,C57BL/6J,3995,6A,J1,370-F,2/6/24,F,HFD,31.3,23.3,13.93,9.21,22.3,9/11/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443996,C57BL/6J,3996,6A,K1,370-F,2/6/24,F,HFD,31.3,23.3,13.94,10.64,20.6,9/11/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443997,C57BL/6J,3997,6A,L1,370-F,2/6/24,F,HFD,31.3,23.3,14.22,9.14,24.3,9/11/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443998,C57BL/6J,3998,6A,M1,370-F,2/6/24,F,HFD,31.3,23.3,13.59,8.36,24.1,9/11/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443999,C57BL/6J,3999,6A,H2,370-F,2/6/24,F,HFD,31.3,23.3,13.72,8.7,23.7,9/11/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444000,C57BL/6J,4000,6A,I2,370-F,2/6/24,F,HFD,31.3,23.3,13.41,7.23,24.5,9/11/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444001,C57BL/6J,4001,6A,J2,370-F,2/6/24,F,LFD,31.3,23.3,14.49,10.29,20.4,9/11/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444002,C57BL/6J,4002,6A,K2,370-F,2/6/24,F,LFD,31.3,23.3,12.73,8.36,21.5,9/11/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444003,C57BL/6J,4003,6A,L2,370-F,2/6/24,F,LFD,31.3,23.3,13.43,9.1,19.3,9/11/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444004,C57BL/6J,4004,6A,M2,370-F,2/6/24,F,LFD,31.3,23.3,12.89,8.4,21.4,9/11/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,31.3,23.3,15.17,10.39,32.7,9/11/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444006,C57BL/6J,4006,6A,H3,370-F,2/6/24,M,HFD,31.3,23.3,13.11,8.26,26.6,9/11/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444007,C57BL/6J,4007,6A,I3,370-F,2/6/24,M,HFD,31.3,23.3,14.46,9.44,29.2,9/11/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444008,C57BL/6J,4008,6A,J3,370-F,2/6/24,M,HFD,31.3,23.3,13.87,9.12,33.7,9/11/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444009,C57BL/6J,4009,6A,K3,370-F,2/6/24,M,HFD,31.3,23.3,11.77,6.31,33.4,9/11/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444010,C57BL/6J,4010,6A,L3,370-F,2/6/24,M,HFD,31.3,23.3,14.4,8.8,35.2,9/11/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444011,C57BL/6J,4011,6A,M3,370-F,2/6/24,M,HFD,31.3,23.3,13.67,8.31,33.3,9/11/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444012,C57BL/6J,4012,6A,N3,370-F,2/6/24,M,HFD,31.3,23.3,12.36,7.67,28.5,9/11/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444013,C57BL/6J,4013,6A,H4,370-F,2/6/24,M,LFD,31.3,23.3,15.91,9.32,28,9/11/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444014,C57BL/6J,4014,6A,I4,370-F,2/6/24,M,LFD,31.3,23.3,13.05,7.94,29,9/11/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,31.3,23.3,14.82,8.82,35.9,9/11/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,31.3,23.3,14.7,9.75,28.6,9/11/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,31.5,23.5,9.67,6.82,NA,9/13/24,,12.12,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,31.5,23.5,9.75,5.58,NA,9/13/24,,10.14,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443995,C57BL/6J,3995,6A,J1,370-F,2/6/24,F,HFD,31.5,23.5,9.21,6.25,NA,9/13/24,,10.93,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443996,C57BL/6J,3996,6A,K1,370-F,2/6/24,F,HFD,31.5,23.5,10.64,6.77,NA,9/13/24,,10.93,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443997,C57BL/6J,3997,6A,L1,370-F,2/6/24,F,HFD,31.5,23.5,9.14,5.32,NA,9/13/24,,10.63,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443998,C57BL/6J,3998,6A,M1,370-F,2/6/24,F,HFD,31.5,23.5,8.36,4.73,NA,9/13/24,,10.51,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443999,C57BL/6J,3999,6A,H2,370-F,2/6/24,F,HFD,31.5,23.5,8.7,6.11,NA,9/13/24,,10.11,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444000,C57BL/6J,4000,6A,I2,370-F,2/6/24,F,HFD,31.5,23.5,7.23,5.7,NA,9/13/24,,10.96,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444001,C57BL/6J,4001,6A,J2,370-F,2/6/24,F,LFD,31.5,23.5,10.29,5.53,NA,9/13/24,,11.84,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444002,C57BL/6J,4002,6A,K2,370-F,2/6/24,F,LFD,31.5,23.5,8.36,2.37,NA,9/13/24,,12.26,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444003,C57BL/6J,4003,6A,L2,370-F,2/6/24,F,LFD,31.5,23.5,9.1,4.52,NA,9/13/24,,12.48,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444004,C57BL/6J,4004,6A,M2,370-F,2/6/24,F,LFD,31.5,23.5,8.4,3.72,NA,9/13/24,,12.93,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,31.5,23.5,10.39,6.17,NA,9/13/24,,10.28,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444006,C57BL/6J,4006,6A,H3,370-F,2/6/24,M,HFD,31.5,23.5,8.26,4.09,NA,9/13/24,,9.79,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444007,C57BL/6J,4007,6A,I3,370-F,2/6/24,M,HFD,31.5,23.5,9.44,6.1,NA,9/13/24,,11,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444008,C57BL/6J,4008,6A,J3,370-F,2/6/24,M,HFD,31.5,23.5,9.12,6.33,NA,9/13/24,,10.96,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444009,C57BL/6J,4009,6A,K3,370-F,2/6/24,M,HFD,31.5,23.5,6.31,3.24,NA,9/13/24,,10.02,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444010,C57BL/6J,4010,6A,L3,370-F,2/6/24,M,HFD,31.5,23.5,8.8,5.29,NA,9/13/24,,10.39,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444011,C57BL/6J,4011,6A,M3,370-F,2/6/24,M,HFD,31.5,23.5,8.31,4.37,NA,9/13/24,,11.13,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444012,C57BL/6J,4012,6A,N3,370-F,2/6/24,M,HFD,31.5,23.5,7.67,4.25,NA,9/13/24,,10.85,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444013,C57BL/6J,4013,6A,H4,370-F,2/6/24,M,LFD,31.5,23.5,9.32,3.62,NA,9/13/24,,14.34,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444014,C57BL/6J,4014,6A,I4,370-F,2/6/24,M,LFD,31.5,23.5,7.94,2.87,NA,9/13/24,,14.84,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,31.5,23.5,8.82,2.18,NA,9/13/24,,13.78,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,31.5,23.5,9.75,4.28,NA,9/13/24,,12.22,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,32,24,12.12,5.76,NA,9/16/24,,14.11,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,32,24,10.14,3.58,NA,9/16/24,,12.73,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443995,C57BL/6J,3995,6A,J1,370-F,2/6/24,F,HFD,32,24,10.93,4.74,NA,9/16/24,,14.11,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443996,C57BL/6J,3996,6A,K1,370-F,2/6/24,F,HFD,32,24,10.93,5.53,NA,9/16/24,,10.68,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443997,C57BL/6J,3997,6A,L1,370-F,2/6/24,F,HFD,32,24,10.63,3.93,NA,9/16/24,,13.42,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443998,C57BL/6J,3998,6A,M1,370-F,2/6/24,F,HFD,32,24,10.51,4.16,NA,9/16/24,,13.89,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443999,C57BL/6J,3999,6A,H2,370-F,2/6/24,F,HFD,32,24,10.11,4.95,NA,9/16/24,,10.56,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444000,C57BL/6J,4000,6A,I2,370-F,2/6/24,F,HFD,32,24,10.96,4.39,NA,9/16/24,,14.19,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444001,C57BL/6J,4001,6A,J2,370-F,2/6/24,F,LFD,32,24,11.84,4.06,NA,9/16/24,,14.82,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444002,C57BL/6J,4002,6A,K2,370-F,2/6/24,F,LFD,32,24,12.26,5.91,NA,9/16/24,,12.75,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444003,C57BL/6J,4003,6A,L2,370-F,2/6/24,F,LFD,32,24,12.48,6.08,NA,9/16/24,,13.23,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444004,C57BL/6J,4004,6A,M2,370-F,2/6/24,F,LFD,32,24,12.93,5.15,NA,9/16/24,,14.84,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,32,24,10.28,2.88,NA,9/16/24,,13.72,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444006,C57BL/6J,4006,6A,H3,370-F,2/6/24,M,HFD,32,24,9.79,3.87,NA,9/16/24,,13.7,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444007,C57BL/6J,4007,6A,I3,370-F,2/6/24,M,HFD,32,24,11,4.8,NA,9/16/24,,13.14,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444008,C57BL/6J,4008,6A,J3,370-F,2/6/24,M,HFD,32,24,10.96,3.92,NA,9/16/24,,13.53,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444009,C57BL/6J,4009,6A,K3,370-F,2/6/24,M,HFD,32,24,10.02,2.82,NA,9/16/24,,13.71,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444010,C57BL/6J,4010,6A,L3,370-F,2/6/24,M,HFD,32,24,10.39,3.06,NA,9/16/24,,14.38,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444011,C57BL/6J,4011,6A,M3,370-F,2/6/24,M,HFD,32,24,11.13,5.52,NA,9/16/24,,14.42,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444012,C57BL/6J,4012,6A,N3,370-F,2/6/24,M,HFD,32,24,10.85,4.11,NA,9/16/24,,14.32,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444013,C57BL/6J,4013,6A,H4,370-F,2/6/24,M,LFD,32,24,14.34,6.35,NA,9/16/24,,13.3,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444014,C57BL/6J,4014,6A,I4,370-F,2/6/24,M,LFD,32,24,14.84,5.98,NA,9/16/24,,14.48,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,32,24,13.78,3.57,NA,9/16/24,,17.28,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,32,24,12.22,4.42,NA,9/16/24,,14.6,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,32.3,24.3,14.11,9.36,21.7,9/18/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,32.3,24.3,12.73,7.56,23.9,9/18/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443995,C57BL/6J,3995,6A,J1,370-F,2/6/24,F,HFD,32.3,24.3,14.11,8.91,22.4,9/18/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443996,C57BL/6J,3996,6A,K1,370-F,2/6/24,F,HFD,32.3,24.3,10.68,6.35,21.1,9/18/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443997,C57BL/6J,3997,6A,L1,370-F,2/6/24,F,HFD,32.3,24.3,13.42,8.59,24.7,9/18/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443998,C57BL/6J,3998,6A,M1,370-F,2/6/24,F,HFD,32.3,24.3,13.89,8.51,23.9,9/18/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443999,C57BL/6J,3999,6A,H2,370-F,2/6/24,F,HFD,32.3,24.3,10.56,5.72,23.2,9/18/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444000,C57BL/6J,4000,6A,I2,370-F,2/6/24,F,HFD,32.3,24.3,14.19,9.78,23.6,9/18/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444001,C57BL/6J,4001,6A,J2,370-F,2/6/24,F,LFD,32.3,24.3,14.82,9.95,21,9/18/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444002,C57BL/6J,4002,6A,K2,370-F,2/6/24,F,LFD,32.3,24.3,12.75,7.55,21.8,9/18/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444003,C57BL/6J,4003,6A,L2,370-F,2/6/24,F,LFD,32.3,24.3,13.23,9.2,19.6,9/18/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444004,C57BL/6J,4004,6A,M2,370-F,2/6/24,F,LFD,32.3,24.3,14.84,10.53,21.1,9/18/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,32.3,24.3,13.72,8.78,33.4,9/18/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444006,C57BL/6J,4006,6A,H3,370-F,2/6/24,M,HFD,32.3,24.3,13.7,8.94,27.2,9/18/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444007,C57BL/6J,4007,6A,I3,370-F,2/6/24,M,HFD,32.3,24.3,13.14,7.39,30.6,9/18/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444008,C57BL/6J,4008,6A,J3,370-F,2/6/24,M,HFD,32.3,24.3,13.53,8.34,33.8,9/18/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444009,C57BL/6J,4009,6A,K3,370-F,2/6/24,M,HFD,32.3,24.3,13.71,8.43,33.8,9/18/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444010,C57BL/6J,4010,6A,L3,370-F,2/6/24,M,HFD,32.3,24.3,14.38,8.47,26.2,9/18/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444011,C57BL/6J,4011,6A,M3,370-F,2/6/24,M,HFD,32.3,24.3,14.42,8.29,33.8,9/18/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444012,C57BL/6J,4012,6A,N3,370-F,2/6/24,M,HFD,32.3,24.3,14.32,8.27,30.2,9/18/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444013,C57BL/6J,4013,6A,H4,370-F,2/6/24,M,LFD,32.3,24.3,13.3,7.34,28.3,9/18/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444014,C57BL/6J,4014,6A,I4,370-F,2/6/24,M,LFD,32.3,24.3,14.48,8,30.7,9/18/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,32.3,24.3,17.28,11.27,37,9/18/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,32.3,24.3,14.6,8.18,30.3,9/18/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,32.5,24.5,9.36,5.32,NA,9/20/24,,9.18,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,32.5,24.5,7.56,3.13,NA,9/20/24,,10.55,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,,,2411-42540A
