MICE_ID_RAR_INDIVIDUAL,ID_MICE,RACK,LOCATION,COHORT,DATE_OF_BIRTH,SEX,DIET,AGE_OLD_WEEKS,WEEK_WITH_FAT_DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,AIM,COMMENTS,FAT,LEAN,FREE_WATER,TOTAL_WATER,TIME_DATE_DURA,NEW_FOOD_END_SESSION_G,RESEARCH_DIET_FORMULA,LOT_FOOD,COMMENT_TWO
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,30.3,22.3,13.82,10.12,28,9/4/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,30.3,22.3,16.13,10.41,27.6,9/4/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,30.3,22.3,13.68,8.71,29.3,9/4/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,30.3,22.3,16.17,10.26,34.8,9/4/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,30.3,22.3,14.68,10.1,28,9/4/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,30.5,22.5,10.08,6.3,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13,D12451i,24072303i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,30.5,22.5,7.76,4.14,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.53,D12451i,24072303i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,30.5,22.5,10.06,7.02,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.53,D12451i,24072303i,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,30.5,22.5,9.83,6.15,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.54,D12451i,24072303i,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,30.5,22.5,9,5.98,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.23,D12451i,24072303i,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,30.5,22.5,10.17,6.4,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.75,D12451i,24072303i,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,30.5,22.5,10.43,5.91,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.7,D12451i,24072303i,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,30.5,22.5,9.73,6.56,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.35,D12451i,24072303i,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,30.5,22.5,7.85,3.38,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,15.33,D12450Hi,24031808i ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,30.5,22.5,9.87,4,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,16.32,D12450Hi,24031808i ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,30.5,22.5,9.5,4.86,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,15.81,D12450Hi,24031808i ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,30.5,22.5,9.32,3.99,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,15.45,D12450Hi,24031808i ,
B00002444005,4005,6A,N2,1,2/6/24,M,HFD,30.5,22.5,8.23,4.93,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.59,D12451i,24072303i,
B00002444006,4006,6A,H3,1,2/6/24,M,HFD,30.5,22.5,9.23,5.39,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.62,D12451i,24072303i,
B00002444007,4007,6A,I3,1,2/6/24,M,HFD,30.5,22.5,8.36,5.27,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.44,D12451i,24072303i,
B00002444008,4008,6A,J3,1,2/6/24,M,HFD,30.5,22.5,7.93,4.64,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,17.34,D12451i,24072303i,
B00002444009,4009,6A,K3,1,2/6/24,M,HFD,30.5,22.5,9.42,5.31,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.8,D12451i,24072303i,
B00002444010,4010,6A,L3,1,2/6/24,M,HFD,30.5,22.5,9.41,5.81,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.97,D12451i,24072303i,
B00002444011,4011,6A,M3,1,2/6/24,M,HFD,30.5,22.5,7.58,3.63,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,12.04,D12451i,24072303i,
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,30.5,22.5,10.12,6.53,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.6,D12451i,24072303i,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,30.5,22.5,10.41,4.39,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,15.96,D12450Hi,24031808i ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,30.5,22.5,8.71,3.57,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,12.83,D12450Hi,24031808i ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,30.5,22.5,10.26,4.8,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,16.62,D12450Hi,24031808i ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,30.5,22.5,10.1,5.1,NA,9/6/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,15.09,D12450Hi,24031808i ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,31,23,13,7.08,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.41,D12451i,24072303i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,31,23,10.53,3.31,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.19,D12451i,24072303i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,31,23,10.53,3.28,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.93,D12451i,24072303i,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,31,23,10.54,4.41,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.94,D12451i,24072303i,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,31,23,10.23,3.49,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.22,D12451i,24072303i,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,31,23,10.75,3.64,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.59,D12451i,24072303i,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,31,23,13.7,8.08,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.72,D12451i,24072303i,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,31,23,10.35,4.55,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.41,D12451i,24072303i,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,31,23,15.33,8.37,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.49,D12450Hi,24031808i ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,31,23,16.32,9.85,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,12.73,D12450Hi,24031808i ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,31,23,15.81,9.95,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.43,D12450Hi,24031808i ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,31,23,15.45,8.68,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,12.89,D12450Hi,24031808i ,
B00002444005,4005,6A,N2,1,2/6/24,M,HFD,31,23,11.59,4.76,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,15.17,D12451i,24072303i,
B00002444006,4006,6A,H3,1,2/6/24,M,HFD,31,23,10.62,3.65,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.11,D12451i,24072303i,
B00002444007,4007,6A,I3,1,2/6/24,M,HFD,31,23,13.44,7.06,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.46,D12451i,24072303i,
B00002444008,4008,6A,J3,1,2/6/24,M,HFD,31,23,17.34,9.01,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.87,D12451i,24072303i,
B00002444009,4009,6A,K3,1,2/6/24,M,HFD,31,23,10.8,4.73,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.77,D12451i,24072303i,
B00002444010,4010,6A,L3,1,2/6/24,M,HFD,31,23,13.97,6.39,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.4,D12451i,24072303i,
B00002444011,4011,6A,M3,1,2/6/24,M,HFD,31,23,12.04,5.46,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.67,D12451i,24072303i,
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,31,23,10.6,4.87,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,12.36,D12451i,24072303i,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,31,23,15.96,7.14,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,15.91,D12450Hi,24031808i ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,31,23,12.83,5.08,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.05,D12450Hi,24031808i ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,31,23,16.62,5.99,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.82,D12450Hi,24031808i ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,31,23,15.09,7.26,NA,9/9/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.7,D12450Hi,24031808i ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,31.3,23.3,14.41,9.67,21.2,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,31.3,23.3,14.19,9.75,23.6,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,31.3,23.3,13.93,9.21,22.3,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,31.3,23.3,13.94,10.64,20.6,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,31.3,23.3,14.22,9.14,24.3,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,31.3,23.3,13.59,8.36,24.1,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,31.3,23.3,13.72,8.7,23.7,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,31.3,23.3,13.41,7.23,24.5,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,31.3,23.3,14.49,10.29,20.4,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,31.3,23.3,12.73,8.36,21.5,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,31.3,23.3,13.43,9.1,19.3,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,31.3,23.3,12.89,8.4,21.4,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444005,4005,6A,N2,1,2/6/24,M,HFD,31.3,23.3,15.17,10.39,32.7,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002444006,4006,6A,H3,1,2/6/24,M,HFD,31.3,23.3,13.11,8.26,26.6,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002444007,4007,6A,I3,1,2/6/24,M,HFD,31.3,23.3,14.46,9.44,29.2,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002444008,4008,6A,J3,1,2/6/24,M,HFD,31.3,23.3,13.87,9.12,33.7,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002444009,4009,6A,K3,1,2/6/24,M,HFD,31.3,23.3,11.77,6.31,33.4,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002444010,4010,6A,L3,1,2/6/24,M,HFD,31.3,23.3,14.4,8.8,35.2,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002444011,4011,6A,M3,1,2/6/24,M,HFD,31.3,23.3,13.67,8.31,33.3,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,31.3,23.3,12.36,7.67,28.5,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,31.3,23.3,15.91,9.32,28,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,31.3,23.3,13.05,7.94,29,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,31.3,23.3,14.82,8.82,35.9,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,31.3,23.3,14.7,9.75,28.6,9/11/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,31.5,23.5,9.67,6.82,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,12.12,D12451i,24072303i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,31.5,23.5,9.75,5.58,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.14,D12451i,24072303i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,31.5,23.5,9.21,6.25,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.93,D12451i,24072303i,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,31.5,23.5,10.64,6.77,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.93,D12451i,24072303i,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,31.5,23.5,9.14,5.32,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.63,D12451i,24072303i,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,31.5,23.5,8.36,4.73,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.51,D12451i,24072303i,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,31.5,23.5,8.7,6.11,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.11,D12451i,24072303i,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,31.5,23.5,7.23,5.7,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.96,D12451i,24072303i,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,31.5,23.5,10.29,5.53,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.84,D12450Hi,24031808i ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,31.5,23.5,8.36,2.37,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,12.26,D12450Hi,24031808i ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,31.5,23.5,9.1,4.52,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,12.48,D12450Hi,24031808i ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,31.5,23.5,8.4,3.72,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,12.93,D12450Hi,24031808i ,
B00002444005,4005,6A,N2,1,2/6/24,M,HFD,31.5,23.5,10.39,6.17,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.28,D12451i,24072303i,
B00002444006,4006,6A,H3,1,2/6/24,M,HFD,31.5,23.5,8.26,4.09,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,9.79,D12451i,24072303i,
B00002444007,4007,6A,I3,1,2/6/24,M,HFD,31.5,23.5,9.44,6.1,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11,D12451i,24072303i,
B00002444008,4008,6A,J3,1,2/6/24,M,HFD,31.5,23.5,9.12,6.33,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.96,D12451i,24072303i,
B00002444009,4009,6A,K3,1,2/6/24,M,HFD,31.5,23.5,6.31,3.24,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.02,D12451i,24072303i,
B00002444010,4010,6A,L3,1,2/6/24,M,HFD,31.5,23.5,8.8,5.29,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.39,D12451i,24072303i,
B00002444011,4011,6A,M3,1,2/6/24,M,HFD,31.5,23.5,8.31,4.37,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.13,D12451i,24072303i,
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,31.5,23.5,7.67,4.25,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.85,D12451i,24072303i,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,31.5,23.5,9.32,3.62,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.34,D12450Hi,24031808i ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,31.5,23.5,7.94,2.87,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.84,D12450Hi,24031808i ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,31.5,23.5,8.82,2.18,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.78,D12450Hi,24031808i ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,31.5,23.5,9.75,4.28,NA,9/13/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,12.22,D12450Hi,24031808i ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,32,24,12.12,5.76,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.11,D12451i,24072303i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,32,24,10.14,3.58,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,12.73,D12451i,24072303i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,32,24,10.93,4.74,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.11,D12451i,24072303i,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,32,24,10.93,5.53,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.68,D12451i,24072303i,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,32,24,10.63,3.93,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.42,D12451i,24072303i,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,32,24,10.51,4.16,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.89,D12451i,24072303i,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,32,24,10.11,4.95,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.56,D12451i,24072303i,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,32,24,10.96,4.39,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.19,D12451i,24072303i,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,32,24,11.84,4.06,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.82,D12450Hi,24031808i ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,32,24,12.26,5.91,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,12.75,D12450Hi,24031808i ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,32,24,12.48,6.08,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.23,D12450Hi,24031808i ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,32,24,12.93,5.15,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.84,D12450Hi,24031808i ,
B00002444005,4005,6A,N2,1,2/6/24,M,HFD,32,24,10.28,2.88,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.72,D12451i,24072303i,
B00002444006,4006,6A,H3,1,2/6/24,M,HFD,32,24,9.79,3.87,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.7,D12451i,24072303i,
B00002444007,4007,6A,I3,1,2/6/24,M,HFD,32,24,11,4.8,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.14,D12451i,24072303i,
B00002444008,4008,6A,J3,1,2/6/24,M,HFD,32,24,10.96,3.92,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.53,D12451i,24072303i,
B00002444009,4009,6A,K3,1,2/6/24,M,HFD,32,24,10.02,2.82,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.71,D12451i,24072303i,
B00002444010,4010,6A,L3,1,2/6/24,M,HFD,32,24,10.39,3.06,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.38,D12451i,24072303i,
B00002444011,4011,6A,M3,1,2/6/24,M,HFD,32,24,11.13,5.52,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.42,D12451i,24072303i,
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,32,24,10.85,4.11,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.32,D12451i,24072303i,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,32,24,14.34,6.35,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.3,D12450Hi,24031808i ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,32,24,14.84,5.98,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.48,D12450Hi,24031808i ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,32,24,13.78,3.57,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,17.28,D12450Hi,24031808i ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,32,24,12.22,4.42,NA,9/16/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.6,D12450Hi,24031808i ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,32.3,24.3,14.11,9.36,21.7,9/18/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,32.3,24.3,12.73,7.56,23.9,9/18/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,32.3,24.3,14.11,8.91,22.4,9/18/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,32.3,24.3,10.68,6.35,21.1,9/18/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,32.3,24.3,13.42,8.59,24.7,9/18/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,32.3,24.3,13.89,8.51,23.9,9/18/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,32.3,24.3,10.56,5.72,23.2,9/18/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,32.3,24.3,14.19,9.78,23.6,9/18/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24072303i,
